X,Plate,Sample.Code,OleicAc.concentration.molarity,Oleylamine.concentration.molarity,CdAc.concentration.molarity,Se.concentration.molarity,Run_1_peak_position,Run_1_abs_avg,Run_1_Diameter,Run_2_peak_position,Run_2_peak_abs_avg,Run_2_Diameter,Run_3_peak_position,Run_3_peak_abs_avg,Run_3_Diameter,Avg_peak_position,Std_dev_peak_position,Avg_peak_intensity,Std_dev_peak_intensity,Avg_diameter,Std_dev_diameter,Run_1_FL_Peak_Intensity,Run_1_FL_Peak_Position,Run_2_FL_Peak_Intensity,Run_2_FL_Peak_Position,Run_3_FL_Peak_Intensity,Run_3_FL_Peak_Position,Avg_FL_Peak_Position,Avg_FL_Peak_Intensity,Std_dev_Peak_Position,Std_dev_Peak_Intensity,Run_1_Stokes_shift,Run_2_Stokes_shift,Run_3_Stokes_shift,Avg_Stokes_shift,Std_dev_Stokes_shift
399,5,5-B4,0,0.375,0.1,0.1,402,0.467,1.57181745,401,0.473,1.563086036,400,0.465,1.55432,401,1,0.468333333,0.004163332,1.563074495,0.008748731,11779,441,6685,430,5500,420,430.3333333,7988,10.5039675,2723.9453,39,29,20,29.33333333,9.504384953
400,5,5-B5,0.125,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,5,5-B6,0.125,0.375,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,5,5-B7,0.125,0.375,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,5,5-B8,0.125,0.375,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,5,5-B9,0.125,0.375,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,5,5-B10,0.125,0.375,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,5,5-B11,0.125,0.375,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,699,153,695,603,494,629.3333333,363.6666667,117.2191679,184.8266455,NA,NA,NA,NA,NA
407,5,5-B12,0.125,0.375,0.025,0.05,377,0.484666667,1.34466679,379,0.526333333,1.363372707,377,0.604333333,1.34466679,377.6666667,1.154700538,0.538444445,0.060745675,1.350902096,0.010799866,940,480,340,516,2088,452,482.6666667,1122.666667,32.08322511,725.2132253,103,137,75,105,31.04834939
408,5,5-C1,0.125,0.375,0.025,0.075,378,0.508,1.354027007,377,0.569333333,1.34466679,377,0.661666667,1.34466679,377.3333333,0.577350269,0.579666667,0.077352727,1.347786863,0.005404124,714,493,511,508,1446,463,488,890.3333333,22.91287847,401.5605669,115,131,86,110.6666667,22.81081615
409,5,5-C2,0.125,0.375,0.025,0.1,377,0.553666667,1.34466679,377,0.61,1.34466679,378,0.713,1.354027007,377.3333333,0.577350269,0.625555556,0.080797644,1.347786862,0.005404123,4592,440,836,484,897,487,470.3333333,2108.333333,26.31222783,1756.394097,63,107,109,93,26
410,5,5-C3,0.125,0.375,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,5,5-C4,0.125,0.375,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,684,246,540,711,491,571.6666667,364.3333333,100.321151,249.2098625,NA,NA,NA,NA,NA
412,5,5-C5,0.125,0.375,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,572,2813,446,110,691,569.6666667,1025.333333,122.5166655,1264.193111,NA,NA,NA,NA,NA
413,5,5-C6,0.125,0.375,0.05,0.075,377,0.536666667,1.34466679,377,0.615,1.34466679,377,0.641,1.34466679,377,0,0.597555556,0.054310152,1.34466679,1.84849E-10,329,539,251,689,1306,467,565,628.6666667,113.2607611,480.0043981,162,312,90,188,113.2607611
414,5,5-C7,0.125,0.375,0.05,0.1,378,0.559,1.354027007,377,0.631333333,1.34466679,377,0.673,1.34466679,377.3333333,0.577350269,0.621111111,0.057683363,1.347786863,0.005404124,902,493,518,513,898,485,497,772.6666667,14.4222051,180.083931,115,136,108,119.6666667,14.571662
415,5,5-C8,0.125,0.375,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,5,5-C9,0.125,0.375,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527,508,329,526,767,491,508.3333333,541,17.50238079,179.0865712,NA,NA,NA,NA,NA
417,5,5-C10,0.125,0.375,0.075,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,499,955,474,1146,475,482.6666667,912.6666667,14.15391583,209.9433786,NA,NA,NA,NA,NA
418,5,5-C11,0.125,0.375,0.075,0.075,NA,NA,NA,377,0.568666667,1.34466679,377,0.654333333,1.34466679,377,0,0.6115,0.060575481,1.34466679,0,137,699,510,504,927,485,562.6666667,524.6666667,118.449708,322.6828508,NA,127,108,117.5,13.43502884
419,5,5-C12,0.125,0.375,0.075,0.1,377,0.510666667,1.34466679,377,0.610333333,1.34466679,377,0.636333333,1.34466679,377,0,0.585777778,0.06633445,1.34466679,1.84849E-10,2719,455,834,486,743,496,479,1432,21.37755833,910.8044064,78,109,119,102,21.37755833
420,5,5-D1,0.125,0.375,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,5,5-D2,0.125,0.375,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,503,264,695,1035,480,559.3333333,643.3333333,118.0522483,314.8802241,NA,NA,NA,NA,NA
422,5,5-D3,0.125,0.375,0.1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,692,223,697,425,521,636.6666667,267.3333333,100.2014637,114.9908209,NA,NA,NA,NA,NA
423,5,5-D4,0.125,0.375,0.1,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,533,1648,461,395,525,506.3333333,802,39.4630629,598.3549671,NA,NA,NA,NA,NA
424,5,5-D5,0.125,0.375,0.1,0.1,377,0.51,1.34466679,377,0.596333333,1.34466679,377,0.626,1.34466679,377,0,0.577444444,0.060262697,1.34466679,1.84849E-10,632,506,NA,NA,1510,471,488.5,1071,24.74873734,439,129,NA,94,111.5,24.74873734
425,5,5-D6,0.25,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,5,5-D7,0.25,0.375,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,5,5-D8,0.25,0.375,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,5,5-D9,0.25,0.375,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,5,5-D10,0.25,0.375,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,5,5-D11,0.25,0.375,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,5,5-D12,0.25,0.375,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,692,271,699,124,694,695,174,3.605551275,68.60029154,NA,NA,NA,NA,NA
432,5,5-E1,0.25,0.375,0.025,0.05,NA,NA,NA,NA,NA,NA,378,0.676333333,1.354027007,378,NA,0.676333333,NA,1.354027007,NA,237,548,313,697,570,497,580.6666667,373.3333333,103.9246522,142.4835273,NA,NA,119,119,NA
433,5,5-E2,0.25,0.375,0.025,0.075,378,0.621333333,1.354027007,378,0.657,1.354027007,377,0.717,1.34466679,377.6666667,0.577350269,0.665111111,0.048346359,1.350906935,0.005404123,1018,486,755,490,274,556,510.6666667,682.3333333,39.31072797,308.0523044,108,112,179,133,39.88734135
434,5,5-E3,0.25,0.375,0.025,0.1,377,0.690333333,1.34466679,378,0.704333333,1.354027007,377,0.751333333,1.34466679,377.3333333,0.577350269,0.715333333,0.031953091,1.347786862,0.005404123,929,501,856,483,603,510,498,796,13.74772708,139.687747,124,105,133,120.6666667,14.29452109
435,5,5-E4,0.25,0.375,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,5,5-E5,0.25,0.375,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066,488,235,544,510,516,516,603.6666667,28,345.6591127,NA,NA,NA,NA,NA
437,5,5-E6,0.25,0.375,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,535,223,699,653,503,579,406.3333333,105.1475154,181.1690432,NA,NA,NA,NA,NA
438,5,5-E7,0.25,0.375,0.05,0.075,377,0.652,1.34466679,NA,NA,NA,378,0.751333333,1.354027007,377.5,0.707106781,0.701666667,0.070239274,1.349346898,0.006618673,510,521,185,693,4022,440,551.3333333,1572.333333,129.1988132,1737.249998,144,NA,62,103,57.98275606
439,5,5-E8,0.25,0.375,0.05,0.1,377,0.667,1.34466679,378,0.727333333,1.354027007,378,0.808666667,1.354027007,377.6666667,0.577350269,0.734333333,0.071092272,1.350906934,0.005404124,742,503,189,699,756,503,568.3333333,562.3333333,113.1606528,264.0483962,126,321,125,190.6666667,112.8730851
440,5,5-E9,0.25,0.375,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,5,5-E10,0.25,0.375,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,686,185,691,211,694,690.3333333,181.3333333,4.041451884,25.84999463,NA,NA,NA,NA,NA
442,5,5-E11,0.25,0.375,0.075,0.05,378,0.608333333,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.608333333,NA,1.354027007,NA,6227,440,222,694,357,541,558.3333333,2268.666667,127.8840621,2799.506901,62,NA,NA,62,NA
443,5,5-E12,0.25,0.375,0.075,0.075,401,0.631,1.563086036,NA,NA,NA,NA,NA,NA,401,NA,0.631,NA,1.563086036,NA,416,551,1148,480,374,540,523.6666667,646,38.21430797,355.3814852,150,NA,NA,150,NA
444,5,5-F1,0.25,0.375,0.075,0.1,403,0.679666667,1.580513833,379,0.691,1.363372707,377,0.771333333,1.34466679,386.3333333,14.46835628,0.714,0.049974438,1.429517777,0.131100475,889,516,228,697,1101,489,567.3333333,739.3333333,113.1031977,371.7815966,113,318,112,181,118.6465339
445,5,5-F2,0.25,0.375,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,5,5-F3,0.25,0.375,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,508,1013,487,4961,443,479.3333333,2224.333333,33.17127271,1939.356824,NA,NA,NA,NA,NA
447,5,5-F4,0.25,0.375,0.1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,698,871,493,695,514,568.3333333,624,112.7844552,236.0607267,NA,NA,NA,NA,NA
448,5,5-F5,0.25,0.375,0.1,0.075,377,0.649,1.34466679,NA,NA,NA,NA,NA,NA,377,NA,0.649,NA,1.34466679,NA,432,549,886,493,347,548,530,555,32.04684072,236.6107915,172,NA,NA,172,NA
449,5,5-F6,0.25,0.375,0.1,0.1,403,0.660666667,1.580513833,NA,NA,NA,NA,NA,NA,403,NA,0.660666667,NA,1.580513833,NA,5842,446,821,499,1414,483,476,2692.333333,27.18455444,2240.269676,43,NA,NA,43,NA
450,5,5-F7,0.375,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,5,5-F8,0.375,0.375,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,5,5-F9,0.375,0.375,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,5,5-F10,0.375,0.375,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,5,5-F11,0.375,0.375,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,5,5-F12,0.375,0.375,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,5,5-G1,0.375,0.375,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,694,158,698,640,512,634.6666667,346,106.2512745,210.5674872,NA,NA,NA,NA,NA
457,5,5-G2,0.375,0.375,0.025,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,696,206,554,713,506,585.3333333,393.6666667,98.79946019,226.9571668,NA,NA,NA,NA,NA
458,5,5-G3,0.375,0.375,0.025,0.075,415,0.784666667,1.682041635,NA,NA,NA,415,0.899666667,1.682041635,415,0,0.842166667,0.08131728,1.682041635,8.83855E-11,1512,487,611,510,1282,488,495,1135,13,382.2364015,72,NA,73,72.5,0.707106781
459,5,5-G4,0.375,0.375,0.025,0.1,416,0.765333333,1.690262923,NA,NA,NA,415,0.939666667,1.682041635,415.5,0.707106781,0.8525,0.123272282,1.686152279,0.005813328,674,534,4727,446,1223,496,492,2208,44.13615298,1795.247615,118,NA,81,99.5,26.1629509
460,5,5-G5,0.375,0.375,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,5,5-G6,0.375,0.375,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157,493,234,696,862,506,565,751,113.6353818,384.900853,NA,NA,NA,NA,NA
462,5,5-G7,0.375,0.375,0.05,0.05,416,0.809,1.690262923,NA,NA,NA,NA,NA,NA,416,NA,0.809,NA,1.690262923,NA,953,510,145,691,1387,487,562.6666667,828.3333333,111.7333134,514.6502588,94,NA,NA,94,NA
463,5,5-G8,0.375,0.375,0.05,0.075,416,0.807333333,1.690262923,NA,NA,NA,378,0.951666667,1.354027007,397,26.87005769,0.8795,0.102059079,1.522144965,0.237754697,889,520,458,529,854,519,522.6666667,733.6666667,5.507570547,195.4487713,104,NA,141,122.5,26.1629509
464,5,5-G9,0.375,0.375,0.05,0.1,416,0.824333333,1.690262923,378,0.811,1.354027007,415,1.039333333,1.682041635,403,21.65640783,0.891555555,0.128152831,1.575443855,0.191796671,1516,496,824,503,1864,486,495,1401.333333,8.544003745,432.2509559,80,125,71,92,28.93095228
465,5,5-G10,0.375,0.375,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,5,5-G11,0.375,0.375,0.075,0.025,416,0.781666667,1.690262923,NA,NA,NA,NA,NA,NA,416,NA,0.781666667,NA,1.690262923,NA,864,521,271,561,1489,483,521.6666667,874.6666667,39.00427327,497.3036184,105,NA,NA,105,NA
467,5,5-G12,0.375,0.375,0.075,0.05,379,0.697,1.363372707,NA,NA,NA,378,0.858333333,1.354027007,378.5,0.707106781,0.777666667,0.114079894,1.358699857,0.006608408,436,552,213,697,692,529,592.6666667,447,91.08421012,195.7055612,173,NA,151,162,15.55634919
468,5,5-H1,0.375,0.375,0.075,0.075,379,0.715666667,1.363372707,NA,NA,NA,377,0.938666667,1.34466679,378,1.414213562,0.827166667,0.157684812,1.354019749,0.013227081,1329,496,737,513,1276,501,503.3333333,1114,8.736894948,267.4559154,117,NA,124,120.5,4.949747468
469,5,5-H2,0.375,0.375,0.075,0.1,416,0.813,1.690262923,NA,NA,NA,377,0.986666667,1.34466679,396.5,27.57716447,0.899833333,0.122800878,1.517464857,0.244373369,2035,483,1100,496,1345,504,494.3333333,1493.333333,10.59874206,395.8605254,67,NA,127,97,42.42640687
470,5,5-H3,0.375,0.375,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,5,5-H4,0.375,0.375,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,559,218,569,775,518,548.6666667,469,27.02468008,230.6960482,NA,NA,NA,NA,NA
472,5,5-H5,0.375,0.375,0.1,0.05,415,0.794666667,1.682041635,NA,NA,NA,377,0.898666667,1.34466679,396,26.87005769,0.846666667,0.073539105,1.513354213,0.23856004,2029,488,472,534,613,540,520.6666667,1038,28.44878439,703.1031219,73,NA,163,118,63.63961031
473,5,5-H6,0.375,0.375,0.1,0.075,415,0.805666667,1.682041635,NA,NA,NA,377,0.932666667,1.34466679,396,26.87005769,0.869166667,0.089802561,1.513354213,0.23856004,1401,526,515,533,1108,509,522.6666667,1008,12.34233905,368.5548354,111,NA,132,121.5,14.8492424
474,5,5-H7,0.375,0.375,0.1,0.1,415,0.826333333,1.682041635,NA,NA,NA,377,1.002,1.34466679,396,26.87005769,0.914166667,0.124215091,1.513354213,0.23856004,2155,484,508,535,938,539,519.3333333,1200.333333,30.66485502,697.5033254,69,NA,162,115.5,65.76093065
475,5,5-H8,0.5,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,5,5-H9,0.5,0.375,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,5,5-H10,0.5,0.375,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,5,5-H11,0.5,0.375,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,5,5-H12,0.5,0.375,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,6,6-A1,0.5,0.375,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,6,6-A2,0.5,0.375,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,531,3186,486,696,551,522.6666667,1547.333333,33.29164059,1159.006855,NA,NA,NA,NA,NA
482,6,6-A3,0.5,0.375,0.025,0.05,417,1.099,1.698447505,NA,NA,NA,NA,NA,NA,417,NA,1.099,NA,1.698447505,NA,1958,493,2471,501,1089,537,510.3333333,1839.333333,23.43786111,570.4047296,76,NA,NA,76,NA
483,6,6-A4,0.5,0.375,0.025,0.075,416,1.186333333,1.690262923,NA,NA,NA,NA,NA,NA,416,NA,1.186333333,NA,1.690262923,NA,2555,490,882,548,3605,483,507,2347.333333,35.67912555,1121.316587,74,NA,NA,74,NA
484,6,6-A5,0.5,0.375,0.025,0.1,416,1.294666667,1.690262923,NA,NA,NA,NA,NA,NA,416,NA,1.294666667,NA,1.690262923,NA,2742,493,1412,533,11581,443,489.6666667,5245,45.09249753,4513.010599,77,NA,NA,77,NA
485,6,6-A6,0.5,0.375,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,6,6-A7,0.5,0.375,0.05,0.025,416,1.161333333,1.690262923,NA,NA,NA,417,1.579333333,1.698447505,416.5,0.707106781,1.370333333,0.295570635,1.694355214,0.005787373,416,578,1342,533,3457,483,531.3333333,1738.333333,47.52192476,1272.721581,162,NA,66,114,67.88225099
487,6,6-A8,0.5,0.375,0.05,0.05,417,1.194666667,1.698447505,415,1.625666667,1.682041635,NA,NA,NA,416,1.414213562,1.410166667,0.304763022,1.69024457,0.011600702,2241,509,3658,488,3346,486,494.3333333,3081.666667,12.7410099,607.9343897,92,73,NA,82.5,13.43502884
488,6,6-A9,0.5,0.375,0.05,0.075,417,1.047666667,1.698447505,415,1.655,1.682041635,NA,NA,NA,416,1.414213562,1.351333334,0.429449518,1.69024457,0.011600702,2891,486,10915,449,3666,484,473,5824,20.80865205,3613.757693,69,34,NA,51.5,24.74873734
489,6,6-A10,0.5,0.375,0.05,0.1,417,1.075,1.698447505,415,1.630333333,1.682041635,416,1.618666667,1.690262923,416,1,1.441333333,0.317307597,1.690250688,0.008202942,2997,489,921,568,2590,518,525,2169.333333,39.96248241,898.2072268,72,153,102,109,40.95119046
490,6,6-A11,0.5,0.375,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,6,6-A12,0.5,0.375,0.075,0.025,417,1.069,1.698447505,416,1.562666667,1.690262923,417,1.487666667,1.698447505,416.6666667,0.577350269,1.373111111,0.266024296,1.695719311,0.004725371,2399,499,3048,491,2104,506,498.6666667,2517,7.505553499,394.3154406,82,75,89,82,7
492,6,6-B1,0.5,0.375,0.075,0.05,417,1.044666667,1.698447505,416,1.575,1.690262923,416,1.510666667,1.690262923,416.3333333,0.577350269,1.376777778,0.289409808,1.692991117,0.004725371,3196,488,1210,546,2914,501,511.6666667,2440,30.43572462,877.3277609,71,130,85,95.33333333,30.82747692
493,6,6-B2,0.5,0.375,0.075,0.075,417,1.088333333,1.698447505,416,1.693,1.690262923,417,1.555,1.698447505,416.6666667,0.577350269,1.445444444,0.316871045,1.695719311,0.004725371,3520,485,1457,547,4629,472,501.3333333,3202,40.07908848,1314.341153,68,131,55,84.66666667,40.64890322
494,6,6-B3,0.5,0.375,0.075,0.1,417,1.131666667,1.698447505,416,1.671666667,1.690262923,417,1.500333333,1.698447505,416.6666667,0.577350269,1.434555556,0.275943902,1.695719311,0.004725371,12823,437,5466,472,3626,494,467.6666667,7305,28.74601422,3973.465574,20,56,77,51,28.82707061
495,6,6-B4,0.5,0.375,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,6,6-B5,0.5,0.375,0.1,0.025,417,1.161333333,1.698447505,417,1.474666667,1.698447505,416,1.525,1.690262923,416.6666667,0.577350269,1.387,0.197046808,1.695719311,0.004725371,2439,509,1172,560,1849,534,534.3333333,1820,25.50163393,517.6569005,92,143,118,117.6666667,25.50163393
497,6,6-B6,0.5,0.375,0.1,0.05,417,1.176666667,1.698447505,416,1.623666667,1.690262923,416,1.484333333,1.690262923,416.3333333,0.577350269,1.428222222,0.228721649,1.692991117,0.004725371,3539,507,3419,498,3550,492,499,3502.666667,7.549834435,59.33146064,90,82,76,82.66666667,7.023769169
498,6,6-B7,0.5,0.375,0.1,0.075,417,1.13,1.698447505,417,1.57,1.698447505,417,1.412666667,1.698447505,417,0,1.370888889,0.222955236,1.698447505,1.06137E-10,4964,479,4570,485,4444,481,481.6666667,4659.333333,3.055050463,221.4878978,62,68,64,64.66666667,3.055050463
499,6,6-B8,0.5,0.375,0.1,0.1,417,1.159333333,1.698447505,417,1.620666667,1.698447505,417,1.427333333,1.698447505,417,0,1.402444444,0.231671543,1.698447505,1.06137E-10,5286,483,3659,509,12333,440,477.3333333,7092.666667,34.84728588,3764.536477,66,92,23,60.33333333,34.84728588
500,6,6-B9,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,6,6-B10,0,0.5,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,6,6-B11,0,0.5,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,6,6-B12,0,0.5,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,6,6-C1,0,0.5,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,6,6-C2,0,0.5,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
